,Date,Open*,High,Low,Close**,Volume,Market Cap,price
1709,2018-01-01,14112.2,14112.2,13154.7,13657.2,10291200000.0,236724797440,14112.2
1710,2018-01-02,13625.0,15444.6,13163.6,14982.1,16846600192.0,228578836480,13625.0
1711,2018-01-03,14978.2,15572.8,14844.5,15201.0,16871900160.0,251311702016,14978.2
1712,2018-01-04,15270.7,15739.7,14522.2,15599.2,21783199744.0,256250429440,15270.7
1713,2018-01-05,15477.2,17705.2,15202.8,17429.5,23840899072.0,259747708928,15477.2
1714,2018-01-06,17462.1,17712.4,16764.6,17527.0,18314600448.0,293090852864,17462.1
1715,2018-01-07,17527.3,17579.6,16087.7,16477.6,15866000384.0,294222364672,17527.3
1716,2018-01-08,16476.2,16537.9,14208.2,15170.1,18413899776.0,276611596288,16476.2
1717,2018-01-09,15123.7,15497.5,14424.0,14595.4,16659999744.0,253935419392,15123.7
1718,2018-01-10,14588.5,14973.3,13691.2,14973.3,18500800512.0,244980531200,14588.5
1719,2018-01-11,14968.2,15018.8,13105.9,13405.8,16534099968.0,251387068416,14968.2
1720,2018-01-12,13453.9,14229.9,13158.1,13980.6,12065699840.0,225986084864,13453.9
1721,2018-01-13,13952.4,14659.5,13952.4,14360.2,12763599872.0,234391027712,13952.4
1722,2018-01-14,14370.8,14511.8,13268.0,13772.0,11084099584.0,241446797312,14370.8
1723,2018-01-15,13767.3,14445.5,13641.7,13819.8,12750799872.0,231334150144,13767.3
1724,2018-01-16,13836.1,13843.1,10194.9,11490.5,18853799936.0,232517451776,13836.1
1725,2018-01-17,11431.1,11678.0,9402.29,11188.6,18830600192.0,192123404288,11431.1
1726,2018-01-18,11198.8,12107.3,10942.5,11474.9,15020399616.0,188241526784,11198.8
1727,2018-01-19,11429.8,11992.8,11172.1,11607.4,10740400128.0,192149700608,11429.8
1728,2018-01-20,11656.2,13103.0,11656.2,12899.2,11801700352.0,195978788864,11656.2
1729,2018-01-21,12889.2,12895.9,11288.2,11600.1,9935179776.0,216740282368,12889.2
1730,2018-01-22,11633.1,11966.4,10240.2,10931.4,10537400320.0,195644588032,11633.1
1731,2018-01-23,10944.5,11377.6,10129.7,10868.4,9660609536.0,184087085056,10944.5
1732,2018-01-24,10903.4,11501.4,10639.8,11359.4,9940989952.0,183418601472,10903.4
1733,2018-01-25,11421.7,11785.7,11057.4,11259.4,8873169920.0,192162840576,11421.7
1734,2018-01-26,11256.0,11656.7,10470.3,11171.4,9746199552.0,189397811200,11256.0
1735,2018-01-27,11174.9,11614.9,10989.2,11440.7,7583269888.0,188054274048,11174.9
1736,2018-01-28,11475.3,12040.3,11475.3,11786.3,8350360064.0,193133117440,11475.3
1737,2018-01-29,11755.5,11875.6,11179.2,11296.4,7107359744.0,197870944256,11755.5
1738,2018-01-30,11306.8,11307.2,10036.2,10106.3,8637859840.0,190339072000,11306.8
1739,2018-01-31,10108.2,10381.6,9777.42,10221.1,8041160192.0,170183426048,10108.2
1740,2018-02-01,10237.3,10288.8,8812.28,9170.54,9959400448.0,172372410368,10237.3
1741,2018-02-02,9142.28,9142.28,7796.49,8830.75,12726899712.0,153952600064,9142.28
1742,2018-02-03,8852.12,9430.75,8251.63,9174.91,7263790080.0,149085257728,8852.12
1743,2018-02-04,9175.7,9334.87,8031.22,8277.01,7073549824.0,154553286656,9175.7
1744,2018-02-05,8270.54,8364.84,6756.68,6955.27,9285289984.0,139324735488,8270.54
1745,2018-02-06,7051.75,7850.7,6048.26,7754.0,13999800320.0,118809837568,7051.75
1746,2018-02-07,7755.49,8509.11,7236.79,7621.3,9169280000.0,130683248640,7755.49
1747,2018-02-08,7637.86,8558.77,7637.86,8265.59,9346750464.0,128714047488,7637.86
1748,2018-02-09,8271.84,8736.98,7884.71,8736.98,6784820224.0,139411996672,8271.84
1749,2018-02-10,8720.08,9122.55,8295.47,8621.9,7780960256.0,146981191680,8720.08
1750,2018-02-11,8616.13,8616.13,7931.1,8129.97,6122189824.0,145244585984,8616.13
1751,2018-02-12,8141.43,8985.92,8141.43,8926.57,6256439808.0,137257820160,8141.43
1752,2018-02-13,8926.72,8958.47,8455.41,8598.31,5696719872.0,150515712000,8926.72
1753,2018-02-14,8599.92,9518.54,8599.92,9494.63,7909819904.0,145023090688,8599.92
1754,2018-02-15,9488.32,10234.8,9395.58,10166.4,9062540288.0,160025198592,9488.32
1755,2018-02-16,10135.7,10324.1,9824.82,10233.9,7296159744.0,170960158720,10135.7
1756,2018-02-17,10207.5,11139.5,10149.4,11112.7,8660880384.0,172191072256,10207.5
1757,2018-02-18,11123.4,11349.8,10326.0,10551.8,8744009728.0,187662860288,11123.4
1758,2018-02-19,10552.6,11273.8,10513.2,11225.3,7652089856.0,178054987776,10552.6
1759,2018-02-20,11231.8,11958.5,11231.8,11403.7,9926540288.0,189535830016,11231.8
1760,2018-02-21,11372.2,11418.5,10479.1,10690.4,9405339648.0,191926796288,11372.2
1761,2018-02-22,10660.4,11039.1,9939.09,10005.0,8040079872.0,179936477184,10660.4
1762,2018-02-23,9937.07,10487.3,9734.56,10301.1,7739500032.0,167745568768,9937.07
1763,2018-02-24,10287.7,10597.2,9546.97,9813.07,6917929984.0,173682327552,10287.7
1764,2018-02-25,9796.42,9923.22,9407.06,9664.73,5706939904.0,165406720000,9796.42
1765,2018-02-26,9669.43,10475.0,9501.73,10366.7,7287690240.0,163283419136,9669.43
1766,2018-02-27,10393.9,10878.5,10246.1,10725.6,6966179840.0,175536128000,10393.9
1767,2018-02-28,10687.2,11089.8,10393.1,10397.9,6936189952.0,180509966336,10687.2
1768,2018-03-01,10385.0,11052.3,10352.7,10951.0,7317279744.0,175427076096,10385.0
1769,2018-03-02,10977.4,11189.0,10850.1,11086.4,7620590080.0,185456082944,10977.4
1770,2018-03-03,11101.9,11528.2,11002.4,11489.7,6690570240.0,187581399040,11101.9
1771,2018-03-04,11497.4,11512.6,11136.1,11512.6,6084149760.0,194289254400,11497.4
1772,2018-03-05,11532.4,11704.1,11443.9,11573.3,6468539904.0,194902605824,11532.4
1773,2018-03-06,11500.1,11500.1,10694.3,10779.9,6832169984.0,194378252288,11500.1
1774,2018-03-07,10803.9,10929.5,9692.12,9965.57,8797910016.0,182630825984,10803.9
1775,2018-03-08,9951.44,10147.4,9335.87,9395.01,7186089984.0,168240807936,9951.44
1776,2018-03-09,9414.69,9466.35,8513.03,9337.55,8704190464.0,159184977920,9414.69
1777,2018-03-10,9350.59,9531.32,8828.47,8866.0,5386319872.0,158118674432,9350.59
1778,2018-03-11,8852.78,9711.89,8607.12,9578.63,6296370176.0,149716271104,8852.78
1779,2018-03-12,9602.93,9937.5,8956.43,9205.12,6457399808.0,162420637696,9602.93
1780,2018-03-13,9173.04,9470.38,8958.19,9194.85,5991139840.0,155168309248,9173.04
1781,2018-03-14,9214.65,9355.85,8068.59,8269.81,6438230016.0,155890532352,9214.65
1782,2018-03-15,8290.76,8428.35,7783.05,8300.86,6834429952.0,140275318784,8290.76
1783,2018-03-16,8322.91,8585.15,8005.31,8338.35,5289379840.0,140833898496,8322.91
1784,2018-03-17,8321.91,8346.53,7812.82,7916.88,4426149888.0,140833521664,8321.91
1785,2018-03-18,7890.52,8245.51,7397.99,8223.68,6639190016.0,133547311104,7890.52
1786,2018-03-19,8344.12,8675.87,8182.4,8630.65,6729110016.0,141240451072,8344.12
1787,2018-03-20,8619.67,9051.02,8389.89,8913.47,6361789952.0,145921605632,8619.67
1788,2018-03-21,8937.48,9177.37,8846.33,8929.28,6043129856.0,151315972096,8937.48
1789,2018-03-22,8939.44,9100.71,8564.9,8728.47,5530390016.0,151365943296,8939.44
1790,2018-03-23,8736.25,8879.62,8360.62,8879.62,5954120192.0,147940982784,8736.25
1791,2018-03-24,8901.95,8996.18,8665.7,8668.12,5664600064.0,150761701376,8901.95
1792,2018-03-25,8612.81,8682.01,8449.1,8495.78,4569880064.0,145881972736,8612.81
1793,2018-03-26,8498.47,8530.08,7921.43,8209.4,5921039872.0,143959785472,8498.47
1794,2018-03-27,8200.0,8232.78,7797.28,7833.04,5378250240.0,138918920192,8200.0
1795,2018-03-28,7836.83,8122.89,7809.17,7954.48,4935289856.0,132781244416,7836.83
1796,2018-03-29,7979.07,7994.33,7081.38,7165.7,6361229824.0,135204954112,7979.07
1797,2018-03-30,7171.45,7276.66,6683.93,6890.52,6289509888.0,121533513728,7171.45
1798,2018-03-31,6892.48,7207.85,6863.52,6973.53,4553269760.0,116819845120,6892.48
1799,2018-04-01,7003.06,7060.95,6526.87,6844.23,4532100096.0,118705192960,7003.06
1800,2018-04-02,6844.86,7135.47,6816.58,7083.8,4333440000.0,116037476352,6844.86
1801,2018-04-03,7102.26,7530.94,7072.49,7456.11,5499700224.0,120414863360,7102.26
1802,2018-04-04,7456.41,7469.88,6803.88,6853.84,4936000000.0,126434361344,7456.41
1803,2018-04-05,6848.65,6933.82,6644.8,6811.47,5639320064.0,116141531136,6848.65
1804,2018-04-06,6815.96,6857.49,6575.0,6636.32,3766810112.0,115600564224,6815.96
1805,2018-04-07,6630.51,7050.54,6630.51,6911.09,3976610048.0,112466558976,6630.51
1806,2018-04-08,6919.98,7111.56,6919.98,7023.52,3652499968.0,117392195584,6919.98
1807,2018-04-09,7044.32,7178.11,6661.99,6770.73,4894060032.0,119515766784,7044.32
1808,2018-04-10,6795.44,6872.41,6704.15,6834.76,4272750080.0,115305570304,6795.44
1809,2018-04-11,6843.47,6968.32,6817.59,6968.32,4641889792.0,116126228480,6843.47
1810,2018-04-12,6955.38,7899.23,6806.51,7889.25,8906250240.0,118047571968,6955.38
1811,2018-04-13,7901.09,8183.96,7758.93,7895.96,7764460032.0,134113542144,7901.09
1812,2018-04-14,7874.67,8140.71,7846.0,7986.24,5191430144.0,133681594368,7874.67
1813,2018-04-15,7999.33,8338.42,7999.33,8329.11,5244480000.0,135811555328,7999.33
1814,2018-04-16,8337.57,8371.15,7925.73,8058.67,5631309824.0,141570850816,8337.57
1815,2018-04-17,8071.66,8285.96,7881.72,7902.09,6900879872.0,137069985792,8071.66
1816,2018-04-18,7944.43,8197.8,7886.01,8163.42,6529909760.0,134925754368,7944.43
1817,2018-04-19,8159.27,8298.69,8138.78,8294.31,7063209984.0,138590552064,8159.27
1818,2018-04-20,8286.88,8880.23,8244.54,8845.83,8438110208.0,140776603648,8286.88
1819,2018-04-21,8848.79,8997.57,8652.15,8895.58,7548550144.0,150337388544,8848.79
1820,2018-04-22,8925.06,9001.64,8779.61,8802.46,6629899776.0,151650992128,8925.06
1821,2018-04-23,8794.39,8958.55,8788.81,8930.88,6925190144.0,149448441856,8794.39
1822,2018-04-24,8934.34,9732.61,8927.83,9697.5,10678800384.0,151843831808,8934.34
1823,2018-04-25,9701.03,9745.32,8799.84,8845.74,11083100160.0,164893310976,9701.03
1824,2018-04-26,8867.32,9281.51,8727.09,9281.51,8970559488.0,150736044032,8867.32
1825,2018-04-27,9290.63,9375.47,8987.05,8987.05,7566289920.0,157948411904,9290.63
1826,2018-04-28,8939.27,9412.09,8931.99,9348.48,7805479936.0,151990501376,8939.27
1827,2018-04-29,9346.41,9531.49,9193.71,9419.08,8853000192.0,158927945728,9346.41
1828,2018-04-30,9426.11,9477.14,9166.81,9240.55,8673920000.0,160301858816,9426.11
1829,2018-05-01,9251.47,9255.88,8891.05,9119.01,7713019904.0,157349511168,9251.47
1830,2018-05-02,9104.6,9256.52,9015.14,9235.92,7558159872.0,154868940800,9104.6
1831,2018-05-03,9233.97,9798.33,9188.15,9743.86,10207299584.0,157086744576,9233.97
1832,2018-05-04,9695.5,9779.2,9585.96,9700.76,8217829888.0,164955684864,9695.5
1833,2018-05-05,9700.28,9964.5,9695.12,9858.15,7651939840.0,165054595072,9700.28
1834,2018-05-06,9845.31,9940.14,9465.25,9654.8,7222280192.0,167541391360,9845.31
1835,2018-05-07,9645.67,9665.85,9231.53,9373.01,7394019840.0,164161159168,9645.67
1836,2018-05-08,9380.87,9462.75,9127.77,9234.82,7415869952.0,159671926784,9380.87
1837,2018-05-09,9223.73,9374.76,9031.62,9325.18,7226890240.0,157013377024,9223.73
1838,2018-05-10,9325.96,9396.04,9040.52,9043.94,6906699776.0,158772150272,9325.96
1839,2018-05-11,9052.96,9052.96,8394.46,8441.49,8488520192.0,154142113792,9052.96
1840,2018-05-12,8441.44,8664.86,8223.5,8504.89,6821380096.0,143743025152,8441.44
1841,2018-05-13,8515.49,8773.55,8395.12,8723.94,5866379776.0,145021599744,8515.49
1842,2018-05-14,8713.1,8881.12,8367.97,8716.79,7364149760.0,148403159040,8713.1
1843,2018-05-15,8705.19,8836.19,8456.45,8510.38,6705710080.0,148282703872,8705.19
1844,2018-05-16,8504.41,8508.43,8175.49,8368.83,6760220160.0,144877961216,8504.41
1845,2018-05-17,8370.05,8445.54,8054.12,8094.32,5862530048.0,142608318464,8370.05
1846,2018-05-18,8091.83,8274.12,7974.82,8250.97,5764190208.0,137881419776,8091.83
1847,2018-05-19,8255.73,8372.06,8183.35,8247.18,4712399872.0,140688801792,8255.73
1848,2018-05-20,8246.99,8562.41,8205.24,8513.25,5191059968.0,140555894784,8246.99
1849,2018-05-21,8522.33,8557.52,8365.12,8418.99,5154990080.0,145264312320,8522.33
1850,2018-05-22,8419.87,8423.25,8004.58,8041.78,5137010176.0,143533998080,8419.87
1851,2018-05-23,8037.08,8054.66,7507.88,7557.82,6491120128.0,137023922176,8037.08
1852,2018-05-24,7561.12,7738.6,7331.14,7587.34,6049220096.0,128924786688,7561.12
1853,2018-05-25,7592.3,7659.14,7392.65,7480.14,4867829760.0,129469906944,7592.3
1854,2018-05-26,7486.48,7595.16,7349.12,7355.88,4051539968.0,127681822720,7486.48
1855,2018-05-27,7362.08,7381.74,7270.96,7368.22,4056519936.0,125574873088,7362.08
1856,2018-05-28,7371.31,7419.05,7100.89,7135.99,5040600064.0,125747650560,7371.31
1857,2018-05-29,7129.46,7526.42,7090.68,7472.59,5662660096.0,121636012032,7129.46
1858,2018-05-30,7469.73,7573.77,7313.6,7406.52,4922540032.0,127453937664,7469.73
1859,2018-05-31,7406.15,7608.9,7361.13,7494.17,5127130112.0,126385594368,7406.15
1860,2018-06-01,7500.7,7604.73,7407.34,7541.45,4921460224.0,128014475264,7500.7
1861,2018-06-02,7536.72,7695.83,7497.26,7643.45,4939299840.0,128645062656,7536.72
1862,2018-06-03,7632.09,7754.89,7613.04,7720.25,4851760128.0,130287656960,7632.09
1863,2018-06-04,7722.53,7753.82,7474.04,7514.47,4993169920.0,131847151616,7722.53
1864,2018-06-05,7500.9,7643.23,7397.0,7633.76,4961739776.0,128080510976,7500.9
1865,2018-06-06,7625.97,7680.43,7502.01,7653.98,4692259840.0,130232893440,7625.97
1866,2018-06-07,7650.82,7741.27,7650.82,7678.24,4485799936.0,130671083520,7650.82
1867,2018-06-08,7685.14,7698.19,7558.4,7624.92,4227579904.0,131270959104,7685.14
1868,2018-06-09,7632.52,7683.58,7531.98,7531.98,3845220096.0,130386051072,7632.52
1869,2018-06-10,7499.55,7499.55,6709.07,6786.02,5804839936.0,128128073728,7499.55
1870,2018-06-11,6799.29,6910.18,6706.63,6906.92,4745269760.0,116175110144,6799.29
1871,2018-06-12,6905.82,6907.96,6542.08,6582.36,4654380032.0,118007037952,6905.82
1872,2018-06-13,6596.88,6631.66,6285.63,6349.9,5052349952.0,112740089856,6596.88
1873,2018-06-14,6342.75,6707.14,6334.46,6675.35,5138710016.0,108408373248,6342.75
1874,2018-06-15,6674.08,6681.08,6433.87,6456.58,3955389952.0,114084323328,6674.08
1875,2018-06-16,6455.45,6592.49,6402.29,6550.16,3194170112.0,110359371776,6455.45
1876,2018-06-17,6545.53,6589.11,6499.27,6499.27,3104019968.0,111912886272,6545.53
1877,2018-06-18,6510.07,6781.14,6446.68,6734.82,4039200000.0,111319474176,6510.07
1878,2018-06-19,6742.39,6822.5,6709.92,6769.94,4057029888.0,115305701376,6742.39
1879,2018-06-20,6770.76,6821.56,6611.88,6776.55,3888640000.0,115803979776,6770.76
1880,2018-06-21,6780.09,6810.94,6715.17,6729.74,3529129984.0,115976970240,6780.09
1881,2018-06-22,6737.88,6747.08,6006.6,6083.69,5079810048.0,115268878336,6737.88
1882,2018-06-23,6090.1,6224.82,6071.81,6162.48,3431360000.0,104198422528,6090.1
1883,2018-06-24,6164.28,6223.78,5826.41,6173.23,4566909952.0,105480101888,6164.28
1884,2018-06-25,6171.97,6327.37,6119.68,6249.18,5500810240.0,105625010176,6171.97
1885,2018-06-26,6253.55,6290.16,6093.67,6093.67,3279759872.0,107033337856,6253.55
1886,2018-06-27,6084.4,6180.0,6052.85,6157.13,3296219904.0,104149196800,6084.4
1887,2018-06-28,6153.16,6170.41,5873.05,5903.44,3467800064.0,105335562240,6153.16
1888,2018-06-29,5898.13,6261.66,5835.75,6218.3,3966230016.0,100981440512,5898.13
1889,2018-06-30,6214.22,6465.51,6214.22,6404.0,4543860224.0,106404847616,6214.22
1890,2018-07-01,6411.68,6432.85,6289.29,6385.82,4788259840.0,109797138432,6411.68
1891,2018-07-02,6380.38,6683.86,6305.7,6614.18,4396930048.0,109272858624,6380.38
1892,2018-07-03,6596.66,6671.37,6447.75,6529.59,4672309760.0,112988749824,6596.66
1893,2018-07-04,6550.87,6771.92,6450.46,6597.55,4176689920.0,112213950464,6550.87
1894,2018-07-05,6599.71,6749.54,6546.65,6639.14,4999240192.0,113061527552,6599.71
1895,2018-07-06,6638.69,6700.94,6533.55,6673.5,4313959936.0,113740677120,6638.69
1896,2018-07-07,6668.71,6863.99,6579.24,6856.93,3961080064.0,114268422144,6668.71
1897,2018-07-08,6857.8,6885.91,6747.98,6773.88,3386210048.0,117521514496,6857.8
1898,2018-07-09,6775.08,6838.68,6724.34,6741.75,3718129920.0,116117585920,6775.08
1899,2018-07-10,6739.21,6767.74,6320.72,6329.95,4052430080.0,115514351616,6739.21
1900,2018-07-11,6330.77,6444.96,6330.47,6394.71,3644859904.0,108525068288,6330.77
1901,2018-07-12,6396.78,6397.1,6136.42,6228.81,3770170112.0,109667352576,6396.78
1902,2018-07-13,6235.03,6310.55,6192.24,6238.05,3805400064.0,106905509888,6235.03
1903,2018-07-14,6247.5,6298.19,6212.22,6276.12,2923670016.0,107130486784,6247.5
1904,2018-07-15,6272.7,6403.46,6256.51,6359.64,3285459968.0,107572805632,6272.7
1905,2018-07-16,6357.01,6741.75,6357.01,6741.75,4725799936.0,109029466112,6357.01
1906,2018-07-17,6739.65,7387.24,6684.17,7321.04,5961950208.0,115602178048,6739.65
1907,2018-07-18,7315.32,7534.99,7280.47,7370.78,6103410176.0,125490839552,7315.32
1908,2018-07-19,7378.2,7494.46,7295.46,7466.86,5111629824.0,126585470976,7378.2
1909,2018-07-20,7467.4,7594.67,7323.26,7354.13,4936869888.0,128131997696,7467.4
1910,2018-07-21,7352.72,7437.64,7262.41,7419.29,3726609920.0,126178377728,7352.72
1911,2018-07-22,7417.8,7537.95,7383.82,7418.49,3695460096.0,127307890688,7417.8
1912,2018-07-23,7414.71,7771.5,7409.1,7711.11,5132480000.0,127271731200,7414.71
1913,2018-07-24,7716.51,8424.27,7705.5,8424.27,7277689856.0,132468064256,7716.51
1914,2018-07-25,8379.66,8416.87,8086.36,8181.39,5845400064.0,143869018112,8379.66
1915,2018-07-26,8176.85,8290.33,7878.71,7951.58,4899089920.0,140404998144,8176.85
1916,2018-07-27,7950.4,8262.66,7839.76,8165.01,5195879936.0,136532811776,7950.4
1917,2018-07-28,8169.06,8222.85,8110.77,8192.15,3988750080.0,140305137664,8169.06
1918,2018-07-29,8205.82,8272.26,8141.18,8218.46,4107190016.0,140951371776,8205.82
1919,2018-07-30,8221.58,8235.5,7917.5,8180.48,5551400000.0,141239444979,8221.58
1920,2018-07-31,8181.2,8181.53,7696.93,7780.44,5287530000.0,140559547538,8181.2
1921,2018-08-01,7769.04,7769.04,7504.95,7624.91,4797620000.0,133492645169,7769.04
1922,2018-08-02,7634.19,7712.77,7523.44,7567.15,4214110000.0,131189721712,7634.19
1923,2018-08-03,7562.14,7562.14,7328.65,7434.39,4627150000.0,129965898111,7562.14
1924,2018-08-04,7438.67,7497.49,6984.07,7032.85,4268390000.0,127859350021,7438.67
1925,2018-08-05,7031.08,7102.77,6940.7,7068.48,3679110000.0,120869247490,7031.08
1926,2018-08-06,7062.94,7166.55,6890.54,6951.8,3925900000.0,121430864537,7062.94
1927,2018-08-07,6958.32,7146.56,6748.24,6753.12,4682800000.0,119643646094,6958.32
1928,2018-08-08,6746.85,6746.85,6226.22,6305.8,5064430000.0,116020470612,6746.85
1929,2018-08-09,6305.56,6625.73,6249.07,6568.23,4267040000.0,108444366975,6305.56
1930,2018-08-10,6571.42,6591.26,6124.52,6184.71,4528680000.0,113028788092,6571.42
1931,2018-08-11,6185.79,6455.74,6109.03,6295.73,4047850000.0,106409456302,6185.79
1932,2018-08-12,6283.65,6409.85,6237.5,6322.69,5665250000.0,108106451582,6283.65
1933,2018-08-13,6341.36,6537.05,6225.72,6297.57,4083980000.0,109111523954,6341.36
1934,2018-08-14,6287.66,6287.94,5971.05,6199.71,5301700000.0,108199097492,6287.66
1935,2018-08-15,6221.42,6588.49,6221.42,6308.52,4895450000.0,107070056730,6221.42
1936,2018-08-16,6294.23,6473.5,6276.41,6334.73,4328420000.0,108335763931,6294.23
1937,2018-08-17,6340.91,6582.5,6324.97,6580.63,4992990000.0,109151601195,6340.91
1938,2018-08-18,6583.43,6617.35,6353.73,6423.76,3984520000.0,113338906417,6583.43
1939,2018-08-19,6422.57,6537.98,6361.55,6506.07,3311170000.0,110582598384,6422.57
1940,2018-08-20,6500.51,6536.92,6297.93,6308.53,3665100000.0,111936076638,6500.51
1941,2018-08-21,6301.07,6500.87,6298.24,6488.76,3377180000.0,108513649180,6301.07
1942,2018-08-22,6486.25,6816.79,6310.11,6376.71,4668110000.0,111714827567,6486.25
1943,2018-08-23,6371.34,6546.54,6371.34,6534.88,3426180000.0,109748424726,6371.34
1944,2018-08-24,6551.52,6719.96,6498.64,6719.96,4097820000.0,112864138781,6551.52
1945,2018-08-25,6719.95,6789.63,6700.96,6763.19,3312600000.0,115778181501,6719.95
1946,2018-08-26,6754.64,6774.75,6620.75,6707.26,3295500000.0,116387236698,6754.64
1947,2018-08-27,6710.8,6884.64,6689.71,6884.64,4019000000.0,115646248487,6710.8
1948,2018-08-28,6891.08,7109.56,6882.34,7096.28,4659940000.0,118768797345,6891.08
1949,2018-08-29,7091.71,7113.3,6970.82,7047.16,4145880000.0,122240446825,7091.71
1950,2018-08-30,7043.76,7072.69,6834.69,6978.23,4463250000.0,121426092460,7043.76
1951,2018-08-31,6973.97,7057.17,6920.16,7037.58,4495650000.0,120236411575,6973.97
1952,2018-09-01,7044.81,7242.29,7038.05,7193.25,4116050000.0,121471295533,7044.81
1953,2018-09-02,7189.58,7306.31,7132.16,7272.72,4329540000.0,123981305470,7189.58
1954,2018-09-03,7279.03,7317.94,7208.15,7260.06,4087760000.0,125536575445,7279.03
1955,2018-09-04,7263.0,7388.26,7255.44,7361.66,4273640000.0,125273528713,7263.0
1956,2018-09-05,7361.46,7388.43,6792.83,6792.83,5800460000.0,126983440721,7361.46
1957,2018-09-06,6755.14,6755.14,6404.72,6529.17,5523470000.0,116535447253,6755.14
1958,2018-09-07,6528.92,6555.29,6396.87,6467.07,4264680000.0,112645200318,6528.92
1959,2018-09-08,6460.17,6534.25,6197.52,6225.98,3835060000.0,111471362532,6460.17
1960,2018-09-09,6223.38,6446.26,6201.22,6300.86,3671890000.0,107397286192,6223.38
1961,2018-09-10,6301.57,6374.98,6292.76,6329.7,3714100000.0,108759350260,6301.57
